layer,type,corrupted,restored,component,metric,value,config,lr,n_embd,n_layer
0,KEY,query_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
1,KEY,query_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.0625,ar_32_nope/mamba___256___3e-05,3e-05,256,2
nothing,KEY,query_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.9375,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
1,KEY,query_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.03125,ar_32_nope/mamba___256___3e-05,3e-05,256,2
nothing,KEY,query_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.96875,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,query_item_orig,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
1,KEY,target_item_orig,query_item_orig,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
nothing,KEY,target_item_orig,query_item_orig,conv_input,max_perc_layer,1.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig,conv_input,max_perc_layer,0.109375,ar_32_nope/mamba___256___3e-05,3e-05,256,2
1,KEY,target_item_orig,target_item_orig,conv_input,max_perc_layer,0.234375,ar_32_nope/mamba___256___3e-05,3e-05,256,2
nothing,KEY,target_item_orig,target_item_orig,conv_input,max_perc_layer,0.65625,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,query_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
1,KEY,target_item_orig,query_item,conv_input,max_perc_layer,0.03125,ar_32_nope/mamba___256___3e-05,3e-05,256,2
nothing,KEY,target_item_orig,query_item,conv_input,max_perc_layer,0.96875,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
1,KEY,target_item_orig,target_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
nothing,KEY,target_item_orig,target_item,conv_input,max_perc_layer,1.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,divider,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
1,KEY,target_item_orig,divider,conv_input,max_perc_layer,0.09375,ar_32_nope/mamba___256___3e-05,3e-05,256,2
nothing,KEY,target_item_orig,divider,conv_input,max_perc_layer,0.90625,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
1,KEY,target_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.125,ar_32_nope/mamba___256___3e-05,3e-05,256,2
nothing,KEY,target_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.875,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.140625,ar_32_nope/mamba___256___3e-05,3e-05,256,2
nothing,KEY,target_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.859375,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,query_item_orig,conv_output,kl_div,-1.2692606787823024e-07,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,query_item_orig,conv_output,restored_prob,0.00022519566118717194,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,query_item_orig,conv_output,restored_prob,0.0002237316220998764,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,query_item_orig,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,query_item_orig,conv_output,prob_diff,6.146728992462158e-07,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,query_item_orig,conv_output,restored_logit,0.5899841785430908,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,query_item_orig,conv_output,restored_logit,0.5874257683753967,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,query_item_orig,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,query_item_orig,conv_output,logit_diff,0.00019800662994384766,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig,conv_output,kl_div,4.266275936970487e-07,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig,conv_output,restored_prob,0.00022437982261180878,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,target_item_orig,conv_output,restored_prob,0.0002235453575849533,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,target_item_orig,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig,conv_output,prob_diff,8.381903171539307e-07,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig,conv_output,restored_logit,0.5912878513336182,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,target_item_orig,conv_output,restored_logit,0.589230477809906,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,target_item_orig,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig,conv_output,logit_diff,0.0013647079467773438,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,query_item,conv_output,kl_div,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,query_item,conv_output,restored_prob,0.00022172555327415466,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,query_item,conv_output,restored_prob,0.00022223405539989471,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,query_item,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,query_item,conv_output,prob_diff,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,query_item,conv_output,restored_logit,0.5853424072265625,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,query_item,conv_output,restored_logit,0.5891890525817871,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,query_item,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,query_item,conv_output,logit_diff,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item,conv_output,kl_div,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item,conv_output,restored_prob,0.00022464245557785034,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,target_item,conv_output,restored_prob,0.00022375956177711487,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,target_item,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item,conv_output,prob_diff,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item,conv_output,restored_logit,0.5946745872497559,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,target_item,conv_output,restored_logit,0.5923011302947998,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,target_item,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item,conv_output,logit_diff,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,divider,conv_output,kl_div,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,divider,conv_output,restored_prob,0.0002232380211353302,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,divider,conv_output,restored_prob,0.00022344384342432022,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,divider,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,divider,conv_output,prob_diff,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,divider,conv_output,restored_logit,0.5913920402526855,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,divider,conv_output,restored_logit,0.5892373323440552,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,divider,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,divider,conv_output,logit_diff,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig__+1,conv_output,kl_div,3.3178577041326207e-07,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig__+1,conv_output,restored_prob,0.00022102892398834229,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,target_item_orig__+1,conv_output,restored_prob,0.000224296934902668,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,target_item_orig__+1,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig__+1,conv_output,prob_diff,-3.5334378480911255e-06,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig__+1,conv_output,restored_logit,0.5770693421363831,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,target_item_orig__+1,conv_output,restored_logit,0.5873899459838867,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,target_item_orig__+1,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig__+1,conv_output,logit_diff,-0.007028043270111084,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig__+2,conv_output,kl_div,3.300970092823263e-07,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig__+2,conv_output,restored_prob,0.00022335350513458252,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,target_item_orig__+2,conv_output,restored_prob,0.00022554118186235428,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,target_item_orig__+2,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig__+2,conv_output,prob_diff,-1.3280659914016724e-06,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig__+2,conv_output,restored_logit,0.5874322652816772,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,query_item_orig,target_item_orig__+2,conv_output,restored_logit,0.5926516056060791,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,query_item_orig,target_item_orig__+2,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig__+2,conv_output,logit_diff,-0.0010720491409301758,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,query_item_orig,conv_output,max_perc,0.078125,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig,conv_output,max_perc,0.09375,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,query_item,conv_output,max_perc,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item,conv_output,max_perc,0.015625,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,divider,conv_output,max_perc,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig__+1,conv_output,max_perc,0.109375,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,target_item_orig__+2,conv_output,max_perc,0.703125,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,query_item_orig,nothing,conv_output,max_perc,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,query_item_orig,conv_output,kl_div,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,query_item_orig,conv_output,restored_prob,0.00021265260875225067,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,query_item_orig,conv_output,restored_prob,0.0002148449420928955,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,query_item_orig,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,query_item_orig,conv_output,prob_diff,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,query_item_orig,conv_output,restored_logit,0.5458927154541016,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,query_item_orig,conv_output,restored_logit,0.5491735935211182,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,query_item_orig,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,query_item_orig,conv_output,logit_diff,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig,conv_output,kl_div,-1.6510512068634853e-08,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig,conv_output,restored_prob,0.00021401606500148773,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,target_item_orig,conv_output,restored_prob,0.00021480023860931396,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,target_item_orig,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig,conv_output,prob_diff,8.754432201385498e-08,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig,conv_output,restored_logit,0.5504932403564453,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,target_item_orig,conv_output,restored_logit,0.554811954498291,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,target_item_orig,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig,conv_output,logit_diff,-0.00030040740966796875,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,query_item,conv_output,kl_div,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,query_item,conv_output,restored_prob,0.000215211883187294,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,query_item,conv_output,restored_prob,0.00021613575518131256,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,query_item,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,query_item,conv_output,prob_diff,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,query_item,conv_output,restored_logit,0.5561034679412842,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,query_item,conv_output,restored_logit,0.5586556196212769,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,query_item,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,query_item,conv_output,logit_diff,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item,conv_output,kl_div,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item,conv_output,restored_prob,0.0002139844000339508,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,target_item,conv_output,restored_prob,0.00021400582045316696,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,target_item,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item,conv_output,prob_diff,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item,conv_output,restored_logit,0.5505905151367188,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,target_item,conv_output,restored_logit,0.5516915321350098,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,target_item,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item,conv_output,logit_diff,0.0,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,divider,conv_output,kl_div,8.684583008289337e-08,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,divider,conv_output,restored_prob,0.00022095255553722382,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,divider,conv_output,restored_prob,0.00021800771355628967,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,divider,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,divider,conv_output,prob_diff,1.6186386346817017e-06,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,divider,conv_output,restored_logit,0.5771403312683105,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,divider,conv_output,restored_logit,0.5647631287574768,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,divider,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,divider,conv_output,logit_diff,0.006683349609375,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig__+1,conv_output,kl_div,-3.3832020562840626e-07,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig__+1,conv_output,restored_prob,0.0002183709293603897,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,target_item_orig__+1,conv_output,restored_prob,0.00021635834127664566,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,target_item_orig__+1,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig__+1,conv_output,prob_diff,2.596527338027954e-06,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig__+1,conv_output,restored_logit,0.5796668529510498,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,target_item_orig__+1,conv_output,restored_logit,0.5662760734558105,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,target_item_orig__+1,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig__+1,conv_output,logit_diff,0.010509252548217773,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig__+2,conv_output,kl_div,-3.5876233539511304e-08,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig__+2,conv_output,restored_prob,0.00021698139607906342,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,target_item_orig__+2,conv_output,restored_prob,0.0002176007255911827,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,target_item_orig__+2,conv_output,restored_prob,0.000222841277718544,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig__+2,conv_output,prob_diff,-9.816139936447144e-07,ar_32_nope/mamba___256___3e-05,3e-05,256,2
0,KEY,target_item_orig,target_item_orig__+2,conv_output,restored_logit,0.5698280334472656,ar_32_nope/mamba___256___3e-05,3e-05,256,2
corrupted,KEY,target_item_orig,target_item_orig__+2,conv_output,restored_logit,0.5678267478942871,ar_32_nope/mamba___256___3e-05,3e-05,256,2
original,KEY,target_item_orig,target_item_orig__+2,conv_output,restored_logit,0.5859606862068176,ar_32_nope/mamba___256___3e-05,3e-05,256,2
